userId,movieId,rating,timestamp
204,5218,4.0,1327182607
73,86833,5.0,1464198288
521,32,3.0,852713082
198,47,5.0,1034136177
116,1387,5.0,1337200040
606,648,2.5,1228165022
139,109374,3.0,1453924663
84,1393,4.0,857653480
157,2724,2.0,992480059
474,6170,3.5,1087831885
448,118900,3.0,1449951679
78,589,4.5,1252574790
232,258,3.0,1182909639
4,2791,5.0,964539628
274,44974,3.5,1171830039
354,7147,4.5,1200870482
477,74553,4.5,1278285809
219,4816,4.5,1195334982
106,2617,4.5,1467360753
19,1971,3.0,965705347
567,166534,2.5,1525287859
495,1059,5.0,1458636903
573,69784,4.5,1248840009
288,1009,3.0,978468314
219,46965,4.0,1195699591
590,2338,1.0,1258418866
541,293,3.0,835643161
525,8784,4.0,1476477523
142,193,2.0,838934084
608,7445,4.5,1117162109
491,81834,5.0,1526672847
24,1265,4.5,1458940991
160,2701,1.0,971114775
105,140038,4.5,1526207048
579,364,5.0,958881192
292,1036,4.0,990062271
372,527,5.0,874417241
83,6016,5.0,1332839803
91,1241,4.5,1112711920
608,4128,3.0,1117490816
474,2384,3.0,1046809068
51,1093,5.0,1230928832
415,2762,4.0,1382470317
140,1272,5.0,942841652
131,5009,3.0,1349838951
22,68157,4.0,1268726556
405,370,4.0,1295921641
305,3503,5.0,1493289636
274,4161,3.0,1171759192
249,1619,3.5,1356277416
600,160,2.5,1237857208
78,1831,1.0,1252573295
391,527,5.0,1030827772
146,2805,2.5,1312507835
391,1204,5.0,1030825954
356,3977,2.5,1229143200
129,480,3.5,1167375959
562,8874,2.5,1368892382
219,5400,2.0,1194681394
608,1831,3.5,1117504875
318,55765,4.0,1342626158
57,671,3.0,965796904
47,88810,3.5,1496206700
580,912,0.5,1167790940
318,90600,3.0,1450042316
523,3147,5.0,1503126548
313,1261,4.0,1030475620
43,413,3.0,848994349
590,435,2.0,1266472609
62,60684,4.5,1521822822
362,111,5.0,1530640247
590,64957,3.5,1258417394
271,1909,2.5,1234301672
432,30707,4.0,1328050224
318,38061,3.5,1413628043
325,1264,4.0,1039397978
448,132333,5.0,1436031040
68,2916,2.0,1158532183
199,7137,3.5,1074006330
482,8984,4.0,1105397137
165,2194,4.0,1046741930
607,920,2.0,963078392
610,99721,1.5,1493848836
200,1556,2.0,1229889886
265,2289,3.0,965316218
432,6565,4.0,1335139956
152,116897,3.5,1450867661
606,8128,4.0,1175637508
51,33615,3.5,1230930714
21,2617,3.5,1468113361
298,5608,2.5,1447560250
480,43871,3.0,1179165983
249,47254,3.5,1355366360
217,2418,2.0,955944813
15,2011,5.0,1510572060
603,2892,1.0,963177971
330,919,4.5,1285905261
284,355,3.0,832786599
68,1711,2.0,1261623987
414,765,2.0,961439252
316,344,4.5,1111493489
6,527,3.0,845553426
292,58559,4.0,1265680017
305,79132,5.0,1460135375
290,1283,5.0,975031171
483,1391,3.0,1178293836
273,497,5.0,835860894
448,103755,2.5,1412018143
513,6787,4.5,1159980754
269,1,5.0,850865423
555,1983,2.0,978823667
95,2600,2.5,1105401161
125,112552,4.0,1474414167
477,104,4.0,1200940046
28,724,1.5,1234334947
474,474,3.5,1060702760
92,2572,5.0,1294941782
448,66785,4.0,1291482540
599,8380,2.5,1519422605
480,42013,1.5,1179166256
480,4489,3.0,1179161254
381,3114,3.5,1164383929
20,1282,4.5,1054038160
255,1663,5.0,1005717340
6,93,4.0,845554584
381,7163,2.5,1168666178
307,1498,3.5,1186173103
113,3468,4.0,980307140
182,6187,4.5,1063274782
42,1468,2.0,996220933
1,2993,5.0,964982242
263,4886,4.5,1090948143
274,2232,4.0,1171408786
448,471,4.0,1178980875
567,673,2.0,1525288534
305,68319,4.0,1518197820
599,3468,4.5,1498762589
426,3793,4.0,1451081719
227,589,3.5,1447209993
199,2006,3.0,940379698
241,44191,4.0,1447536964
195,2076,2.0,974710250
131,62336,3.5,1349840540
190,5816,5.0,1504310099
525,152081,3.0,1476475864
177,91104,2.0,1435837815
68,454,3.5,1158532134
43,344,4.0,848993662
439,356,5.0,1436943906
599,374,1.5,1498504515
534,586,4.5,1459787997
182,100,3.0,1055153511
57,2094,3.0,965798473
467,2125,2.0,919672054
376,252,3.5,1364932658
66,7069,4.0,1093747931
608,2762,4.5,1189471095
177,52694,3.0,1435837785
580,33493,5.0,1167674261
18,69122,3.0,1455529969
474,4487,2.0,1047044170
414,3148,4.0,971182840
328,1208,4.0,1494210389
206,608,5.0,850763310
358,69844,3.5,1339539311
179,500,4.0,840907726
576,1479,5.0,1358151494
511,51086,4.0,1522154678
287,48,1.0,1110229874
367,3745,3.0,997813895
561,2411,3.5,1491091293
474,34542,4.0,1135958409
380,74868,3.0,1493421437
21,6373,3.0,1403459840
542,4963,5.0,1163386785
274,318,4.5,1171409194
428,95,2.0,1111524678
462,1374,2.0,1123893244
409,1194,5.0,967920215
293,1917,3.0,1044871029
414,276,3.0,961596299
249,156609,3.0,1474164453
104,3325,2.0,1048586873
509,6958,1.5,1436000660
351,84152,3.5,1328269439
40,256,2.0,832059371
68,59421,3.5,1275958490
606,4794,3.5,1171500721
256,318,5.0,1446579711
298,2169,1.5,1466277624
45,317,3.0,951170669
380,2423,4.0,1495475763
318,5617,4.5,1419078384
183,1210,4.0,992331285
599,5679,2.0,1519125400
414,46347,3.5,1216147632
380,164909,4.0,1495475873
346,2858,4.5,1094646472
184,57183,4.0,1537094966
144,337,4.0,1136812528
362,1732,5.0,1532214411
247,1246,3.0,1467661286
599,58404,2.5,1498517213
232,1097,4.0,1182909878
414,5688,3.5,1095465787
104,6188,2.0,1299097827
434,588,4.0,1270604764
294,1461,1.0,966596934
272,112138,4.0,1533490929
132,3785,1.5,1157978806
251,5971,5.0,1470677181
484,5620,2.0,1342365439
529,104,3.0,855583362
414,5452,1.0,1024928888
601,174055,4.0,1521397739
414,2989,3.0,961515844
584,282,5.0,834987866
606,2206,4.0,1171363179
177,70286,2.5,1435524591
19,611,2.0,965704056
57,2393,2.0,969754612
365,4973,1.0,1488333520
274,57274,3.5,1237364905
129,2791,4.0,1167376396
32,153,3.0,856737123
6,419,3.0,845554224
534,45431,3.5,1459787997
588,766,3.0,839316954
234,2987,5.0,1004408972
563,588,4.0,1439933439
160,2467,3.0,971113779
119,157699,4.5,1505072383
84,45,4.0,858772239
325,4361,3.0,1039398324
19,1021,2.0,965707419
414,886,3.0,961516204
103,586,4.0,1431957135
376,2002,3.5,1364932675
219,39292,3.5,1195259204
287,4979,5.0,1110231544
437,260,5.0,859721045
20,783,3.5,1054038251
19,3740,2.0,965706276
527,1031,4.0,1033175958
105,63859,4.0,1447563596
468,225,4.0,831400499
575,2496,3.0,926510262
232,71530,4.0,1283133658
261,1682,4.5,1404881420
559,485,3.0,845476159
57,2961,2.0,972175310
368,2529,3.0,975829046
68,112183,1.5,1526948363
469,110,5.0,965333863
428,1917,2.0,1111488871
445,2959,5.0,1454621677
365,2572,4.0,1488333453
354,2161,4.5,1200953392
483,527,5.0,1415579196
325,599,4.0,1039395714
555,804,4.0,978744726
125,27773,4.5,1474381667
433,318,4.5,1506823818
474,5168,3.0,1061832680
105,118985,4.0,1447580057
606,1357,4.0,1173823837
432,260,3.5,1316391483
88,4262,4.5,1331421968
42,3186,4.0,996219899
198,2357,4.0,1034137919
204,67295,3.5,1327182496
249,44195,4.0,1346757966
263,2858,4.0,1120071541
51,5378,1.5,1230929377
608,886,3.0,1117506479
600,2706,1.5,1237709923
521,880,3.0,852713446
489,78174,0.5,1333833294
10,88810,3.0,1455399281
599,429,1.5,1498504055
288,8961,4.0,1112209455
105,175435,4.5,1526207160
227,40819,4.5,1447210890
140,3508,4.0,1004111443
177,3499,4.0,1435534869
135,1199,5.0,1009694796
140,3347,3.0,1055092346
385,471,4.0,850766697
317,76077,2.0,1430513625
380,3868,5.0,1494803925
361,5218,3.5,1204047983
143,8643,3.0,1444881338
381,72395,4.0,1262898559
19,3754,4.0,965702777
292,81229,3.0,1300059747
305,26776,3.5,1518767943
416,247,4.0,1187496829
387,52722,3.5,1180165132
282,69122,4.0,1378491506
509,7381,3.5,1435996583
382,122920,4.0,1515161931
462,912,4.0,1123891831
45,5103,3.0,1020802309
425,2231,4.0,1114173262
30,116823,4.0,1500370376
302,95,3.0,854472021
474,4464,3.0,1014924284
219,53894,4.0,1195349293
448,6375,5.0,1071935208
98,71745,0.5,1532457670
184,122920,4.5,1537107779
504,7139,4.5,1077909188
27,969,4.0,965149694
45,1580,3.0,950740871
424,48780,3.5,1457843023
141,1704,3.5,1513129965
256,53121,3.5,1446581064
556,98809,4.0,1534320967
599,1095,4.0,1498498615
520,8961,4.0,1326609615
352,36401,3.0,1493674782
207,2021,4.0,1258547871
318,1968,3.5,1419694900
232,4446,2.5,1182910491
202,1249,4.0,974924687
455,509,4.0,836436378
91,4987,3.0,1112712391
91,1340,3.0,1112712515
10,69844,3.0,1455399200
391,3176,3.0,1030825403
415,58559,4.0,1382469990
182,3448,4.5,1054782674
83,1206,4.0,1333169113
14,383,4.0,835441729
561,111364,4.0,1491091696
111,171867,4.5,1517440867
448,136562,3.0,1477767407
330,7438,5.0,1285905565
483,1199,5.0,1327277329
344,111362,5.0,1420495291
561,1967,4.0,1491094878
68,59440,3.5,1267238377
414,553,4.0,961513402
509,48394,4.0,1435993387
57,1257,3.0,969753400
577,2421,2.0,945978570
414,1573,3.0,961514893
132,562,2.5,1157978934
177,25856,3.5,1435540067
76,2959,4.5,1439165676
177,2716,4.0,1435533681
140,8961,4.5,1115290248
318,104243,3.0,1483185582
448,5502,2.5,1076235449
59,2067,5.0,953609954
156,2186,4.0,946798252
240,588,4.0,849122096
249,80862,3.0,1369858782
51,4148,0.5,1230930069
226,2268,4.5,1203360460
563,33499,2.5,1441845921
480,5110,3.0,1179164165
590,5013,3.0,1264194122
605,3742,3.0,1277097316
448,5630,3.0,1087807823
217,2402,4.0,955941587
354,7438,4.0,1200870294
420,5151,2.5,1218039750
555,3577,3.0,978823714
527,1287,4.0,1033173847
39,1210,5.0,974787586
369,1208,3.0,1237082914
448,2533,2.0,1041617295
367,3484,5.0,997814031
474,185,3.0,1069686436
603,2346,4.0,1000194482
202,2890,4.0,974924444
610,103685,4.5,1479543409
543,3825,5.0,1377068567
274,111,3.0,1171409239
282,2378,4.0,1514068504
305,4995,5.0,1464428743
305,2985,5.0,1518120569
64,555,4.0,1161559570
307,5099,3.0,1189608517
414,4898,2.5,1072058268
448,6564,1.5,1107689602
89,1197,2.0,1520408268
548,69,5.0,1488243429
599,4855,3.0,1498532070
268,2599,4.0,940172949
59,912,5.0,953609857
325,5004,4.0,1039395994
288,991,2.0,976121412
202,3685,4.0,974925453
232,79132,5.0,1283133804
288,7143,4.0,1087924449
66,21,4.0,1113190363
542,3717,2.5,1163388483
419,2571,4.0,1321659031
229,593,4.0,836942674
111,5110,4.5,1516141326
313,1371,4.0,1030475005
608,4447,2.0,1117408546
606,2431,3.5,1171736640
590,7324,3.0,1258428124
555,2959,4.0,978840446
434,1527,5.0,1270604845
330,231,4.0,1285905050
593,150,3.0,1181008132
445,47,4.5,1454622061
6,531,3.0,845554296
525,364,4.0,1476476559
391,4848,5.0,1032388291
202,1385,3.0,974919079
232,150,4.5,1101397575
108,4027,5.0,1042841504
74,30749,3.5,1207500672
448,5479,2.0,1086082505
414,3160,5.0,970494264
477,922,4.5,1245030056
307,3160,3.5,1194912445
45,1573,5.0,950740839
414,36401,3.0,1161012900
496,104841,3.0,1415166638
266,551,2.0,945669675
610,81520,4.0,1479543207
66,1210,3.0,1093747693
21,103335,4.0,1403460687
298,77561,3.5,1447516876
129,2105,4.0,1167378226
307,54999,3.0,1200150318
517,4246,3.0,1487957242
33,2490,3.0,939654747
368,1252,5.0,971275360
22,53519,0.5,1268727137
610,30793,3.0,1493846721
313,2901,4.0,1030475668
552,4638,1.0,1112151311
590,50068,4.0,1258429393
357,589,3.5,1348611029
555,2346,3.0,978841648
94,364,4.0,843406765
391,5222,5.0,1030945301
84,299,5.0,858771796
477,41569,4.0,1200941186
256,453,4.0,1447000649
414,49130,3.0,1193502895
525,76093,4.0,1476476029
519,5989,4.0,1518379967
43,253,4.0,848993769
385,595,3.0,834691601
563,90343,3.0,1441846310
179,7,3.0,852115405
488,1394,2.0,1112382487
105,8197,4.0,1446572822
63,2959,5.0,1443200442
477,3671,4.5,1200941466
610,138210,3.5,1493849856
144,4326,3.5,1136812867
36,1358,2.5,1100803352
68,3257,3.5,1158535167
480,3409,1.5,1179164580
52,4901,5.0,1468051636
428,1101,2.0,1111623184
48,172,3.5,1127128691
177,3477,2.5,1435536621
519,6378,4.0,1518478826
337,736,5.0,860255715
607,1974,5.0,963079632
68,608,2.5,1158531452
324,3897,4.0,974906585
307,55280,4.0,1211305442
313,1089,5.0,1030476169
10,91529,5.0,1455302120
502,2657,3.5,1111757249
19,1330,2.0,965705240
552,4848,4.0,1112151289
318,134796,5.0,1446924961
51,2641,1.5,1230932173
62,33660,4.0,1521489746
420,53468,3.5,1218039966
217,733,3.0,955942076
68,33493,3.0,1158531156
610,4299,3.0,1493846759
199,57669,3.0,1261363564
188,1951,5.0,962560221
474,3515,4.0,1081177398
199,1179,4.5,1401308834
492,1073,3.0,863976004
182,6334,2.5,1085148334
219,1752,3.0,1198782785
414,4115,2.0,991145077
230,1407,3.0,1196305169
606,412,3.5,1173396007
599,441,3.5,1498797892
186,4406,4.0,1031073607
350,858,3.0,864941118
387,4985,2.0,1152777436
448,231,3.0,1019128257
565,357,4.0,846533428
122,107406,4.5,1461562058
517,2011,4.0,1487954393
317,68358,3.0,1430597321
607,3347,5.0,964744168
326,81562,4.5,1419881091
381,34072,3.5,1164383580
144,500,3.0,1137323558
119,56174,4.5,1455448369
610,1270,5.0,1479542897
357,6993,1.5,1348627713
19,3623,2.0,965702805
414,7347,3.5,1105040528
573,85414,4.5,1340518813
325,736,1.0,1039398295
62,184471,3.5,1528024895
105,4718,3.5,1446573444
307,34437,3.0,1186087291
137,928,3.5,1204859833
372,5060,2.0,874416032
328,1682,3.5,1494211071
438,2297,2.5,1105671962
275,34,5.0,1049078728
68,1580,4.0,1158531346
414,97306,4.0,1519594433
477,653,3.0,1269832460
28,6796,2.0,1240817387
280,45722,3.5,1348533018
469,3697,2.0,965334834
73,122892,5.0,1464282953
240,589,4.0,849122226
599,2993,3.0,1498523306
610,58103,3.0,1493849723
414,2378,3.0,961596392
414,3858,3.0,1000995181
23,1193,3.5,1107163763
555,2240,3.0,978822154
588,6,5.0,839316454
69,2628,4.0,1021645687
414,1029,4.0,961519005
435,3578,4.5,1366678093
51,1690,3.0,1230932397
330,2699,3.5,1285905586
357,4018,2.0,1348628236
517,1784,3.0,1492339004
140,1343,3.0,949667094
365,7438,3.5,1488333542
312,1253,4.0,1043176553
610,107348,3.5,1479544713
23,1809,3.5,1107163578
156,3471,3.0,953534411
378,48780,5.0,1445347573
232,79702,4.0,1283133789
274,4128,4.5,1171758494
217,459,2.0,956195369
307,6012,2.0,1186258664
555,110,5.0,978840250
111,41573,3.5,1516152208
182,43396,3.5,1146534357
538,4616,4.5,1307847413
288,1513,3.0,1020191629
288,1090,4.5,1054568506
603,3744,4.0,963175973
599,91529,3.0,1498527139
28,3967,4.0,1236319976
95,1617,4.0,1043339335
591,3510,3.0,970524920
21,103228,3.5,1403460734
607,3257,3.0,963080385
490,2692,4.0,1328358466
510,7026,3.0,1141159697
21,105213,2.0,1403460712
20,1947,5.0,1054147380
293,2411,3.0,1044871002
187,27592,4.0,1161849374
129,5679,2.0,1167376727
249,89,3.5,1370785235
387,363,4.0,1094877944
191,299,5.0,829760898
305,7001,4.5,1494083551
474,31437,4.0,1127143189
222,1556,1.5,1391346690
6,366,3.0,845554962
589,780,5.0,856038815
436,318,4.0,833529522
160,527,5.0,971113259
414,2301,3.0,961596045
574,150,4.0,834634383
425,7438,4.0,1106483063
62,118696,4.0,1523111252
582,97752,3.0,1446794081
430,6503,4.0,1057519280
351,2624,3.5,1326209706
239,292,4.0,1221158413
63,77800,5.0,1443200243
62,33162,4.0,1525554409
488,2324,4.5,1112382241
336,858,4.0,1120568513
369,1298,4.0,1236830423
469,6,3.0,965336673
606,3869,2.5,1181770144
577,260,5.0,945965658
182,4681,4.0,1055155732
339,1617,5.0,1460182958
140,4220,3.0,1012506552
274,1228,3.5,1205360533
414,428,4.0,961517308
567,6669,3.5,1525286207
41,103980,3.0,1458939124
205,1222,3.5,1523528510
414,1200,5.0,961512403
182,3300,3.5,1054780055
73,8641,3.5,1464197978
305,103042,4.0,1519494337
68,47610,3.0,1208744739
490,58998,3.0,1328145399
600,2513,3.5,1237713916
414,4085,4.0,991144390
599,5630,2.5,1498518648
100,296,3.5,1100184820
580,5876,3.0,1167790415
156,5060,4.0,946799037
199,380,3.0,940544360
610,168250,5.0,1494273047
525,5064,4.0,1476476910
101,2762,4.0,968441198
587,2738,4.0,953139233
474,5951,2.5,1089387212
542,5445,3.5,1163386937
288,457,3.0,985626825
222,1240,3.5,1391350021
603,2329,3.0,963179487
307,186,0.5,1186161908
606,2741,2.0,1181509613
240,810,4.0,849123405
590,3508,4.0,1258427311
219,44,1.5,1195349252
76,5445,3.5,1439168250
438,6754,3.0,1105664483
70,3255,4.0,1355184544
219,8984,3.0,1195259227
510,1393,3.5,1141159047
596,122926,4.0,1535709021
298,69526,2.0,1447517023
555,2549,3.0,978842077
365,180,0.5,1491088177
386,163,4.0,842613831
607,3363,5.0,963079372
544,40,5.0,850688776
108,1204,5.0,1042839907
573,1276,4.0,1186589239
275,4345,5.0,1049077696
239,1225,3.5,1221158896
606,6873,2.0,1181334564
6,830,5.0,845556222
219,1221,4.0,1214043291
111,127152,4.5,1518812549
288,5638,2.0,1050510241
590,5445,3.0,1258420859
111,59725,2.5,1516151558
474,901,2.0,1046887555
78,8528,4.5,1252574829
465,1518,4.0,959896394
414,5,2.0,961437647
596,2094,3.5,1535712071
389,9,3.0,857934552
381,5995,5.0,1164876462
525,45722,2.0,1476479883
194,342,3.5,1110316704
62,111659,3.5,1521490297
543,2382,5.0,1230602274
96,193,1.0,964774290
207,1321,4.0,1258547984
21,111743,3.5,1403460530
34,6934,0.5,1162048208
249,924,4.5,1415415256
534,5219,4.0,1459788653
414,3219,2.0,961436932
559,58,4.0,865095758
126,589,3.0,845925822
274,784,2.5,1171943625
418,88125,4.5,1461867958
152,61323,4.0,1450867814
137,1244,3.5,1204859916
280,41573,4.5,1348533977
202,574,3.0,975013195
160,3256,1.0,971196267
525,150,4.0,1476480166
51,5060,4.5,1230931941
184,180987,1.5,1537109864
381,7099,4.5,1167286608
292,53464,3.0,1195948720
581,4022,4.5,1447007430
19,3608,3.0,965705943
307,1037,1.0,1186162599
580,1860,3.5,1167791229
484,1214,1.5,1342295299
279,1676,3.0,1506394790
441,2571,5.0,1449070470
105,106918,4.0,1447516170
483,104211,4.0,1415575712
135,2,3.0,1009692764
393,1240,0.5,1430505957
387,4390,3.0,1154579400
169,1288,4.0,1070250262
520,2657,2.5,1326610935
171,608,5.0,866904192
20,3397,5.0,1054038117
24,79132,4.0,1458941535
68,2989,4.5,1180915484
361,52973,4.0,1204041380
555,367,3.0,978746552
159,110,3.0,1508640168
31,1393,3.0,852207084
45,380,4.0,950726688
577,1584,4.0,945967015
28,345,4.0,1242290330
448,68157,3.5,1279364152
474,4886,3.0,1046871268
312,5463,4.0,1043175759
527,3673,4.0,1033176242
116,1101,5.0,1337200060
298,6548,1.5,1447598757
597,1086,5.0,940362491
328,79132,1.5,1494207000
111,4890,3.0,1516141155
105,36401,3.0,1447563513
187,6537,2.5,1161864067
428,2581,2.0,1111525330
603,2617,4.0,963177428
480,41285,4.0,1179163464
560,111384,4.0,1469653462
603,778,2.0,963179517
75,4993,5.0,1158967649
509,53121,3.0,1435992829
339,90531,3.5,1494291381
414,5878,4.0,1058144631
483,26606,4.0,1215870005
477,5072,3.0,1200945727
125,106918,4.0,1474570416
84,247,4.0,858771772
377,86290,3.0,1340344027
560,100383,3.5,1469657722
525,96821,3.5,1476477729
313,2291,3.0,1030555559
369,60069,3.5,1237082146
593,1296,5.0,1181007164
261,3949,5.0,1404881438
493,3793,3.0,1001562740
41,1569,2.0,1458939387
219,4848,4.0,1195259209
489,2628,1.0,1333101402
111,102903,5.0,1516141204
212,3253,4.0,1523217114
425,1589,3.5,1114173301
234,1479,4.0,1004407668
68,122922,3.0,1526947686
91,225,3.0,1112710870
610,27904,3.5,1479542824
63,586,2.5,1443201188
410,1207,4.0,990729062
325,4226,4.0,1039399325
351,60857,3.0,1328722820
